p1,p_flip,p0_same,p1_uncond,p2_uncond,p3_uncond,p4_uncond,mean_visits,sem_visits,mean_first_mistake_or_9,sem_first_mistake_or_9,prop_complete,prop_perfect,n_sims,log10_mean_visits
0.37897000000000003,0.73,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,21.96275,0.09966869887722767,4.464875,0.015025985885403777,1.0,0.0025,8000,1.3416867180663579
0.37897000000000003,0.74,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.0525,0.10125555320391977,4.43325,0.015139037403157004,1.0,0.00225,8000,1.3434578307498772
0.37897000000000003,0.75,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.283,0.10332992552590294,4.479625,0.01523797499365035,1.0,0.00275,8000,1.3479736602780383
0.37897000000000003,0.76,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.3315,0.10204197684962753,4.468625,0.01501245725742419,1.0,0.0035,8000,1.3489178954782357
0.37897000000000003,0.77,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.705125,0.1066933732772778,4.407,0.015021137750597165,1.0,0.00325,8000,1.356123897193198
0.37897000000000003,0.78,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.6745,0.10517506925668813,4.39525,0.014638313246899017,1.0,0.001625,8000,1.3555377191219846
0.37897000000000003,0.79,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.808125,0.10758071539238534,4.354,0.014681619247990593,1.0,0.001625,8000,1.3580895844601846
0.37897000000000003,0.8,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.821,0.10606952893324743,4.385375,0.014923068582529024,1.0,0.00275,8000,1.3583346709746817
0.37897000000000003,0.81,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,22.923125,0.10361524462723508,4.39075,0.014786112853930411,1.0,0.002,8000,1.360273822620984
0.37897000000000003,0.8200000000000001,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,23.274,0.109829405499115,4.3915,0.014677547395586691,1.0,0.002125,8000,1.3668710299837001
0.37897000000000003,0.8300000000000001,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,23.3915,0.11094792539303575,4.351,0.01451619664359864,1.0,0.00125,8000,1.3690580722082673
0.37897000000000003,0.84,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,23.407625,0.11007431195193017,4.36275,0.014504838967795721,1.0,0.0025,8000,1.3693573512566606
0.37897000000000003,0.85,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,23.7845,0.11500993817703292,4.32825,0.014453420178520276,1.0,0.002125,8000,1.3762940260723644
0.37897000000000003,0.86,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,23.709625,0.11216262624761743,4.322125,0.014439827704127587,1.0,0.00175,8000,1.3749246850739858
0.37897000000000003,0.87,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.085,0.11625069312892986,4.30575,0.014373254363317448,1.0,0.0025,8000,1.3817466506504528
0.37897000000000003,0.88,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.093375,0.1168868676590778,4.290125,0.014086344937068866,1.0,0.002375,8000,1.3818976402312586
0.37897000000000003,0.89,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.106375,0.11941776457141448,4.292,0.01425740716986791,1.0,0.002125,8000,1.3821319081849988
0.37897000000000003,0.9,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.58925,0.12136902141653548,4.275,0.014074902765596024,1.0,0.001375,8000,1.390745282466704
0.37897000000000003,0.91,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.748,0.12113766462881792,4.268625,0.014080855264595888,1.0,0.001625,8000,1.3935401073479632
0.37897000000000003,0.92,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.759875,0.12166669006338894,4.273375,0.014130378520107493,1.0,0.001375,8000,1.3937484478219386
0.37897000000000003,0.93,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,24.96975,0.12136338204334997,4.24475,0.013872364073874528,1.0,0.001625,8000,1.3974141941669664
0.37897000000000003,0.9400000000000001,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,25.151,0.12360293113665707,4.23475,0.014043858388359804,1.0,0.00125,8000,1.4005552572189064
0.37897000000000003,0.9500000000000001,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,25.631125,0.1273635435017554,4.2355,0.014081184386237362,1.0,0.00125,8000,1.4087676686333113
0.37897000000000003,0.96,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,25.776375,0.12583071476598703,4.209125,0.013711672693106422,1.0,0.00175,8000,1.4112218413264637
0.37897000000000003,0.97,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,25.98425,0.12936986149146287,4.189625,0.013552449170968747,1.0,0.001375,8000,1.4147101860208322
0.37897000000000003,0.98,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,25.88225,0.1301518701588676,4.175,0.013538409657969742,1.0,0.002,8000,1.41300202779688
0.37897000000000003,0.99,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,26.19325,0.13284850543141957,4.15525,0.013353724946011943,1.0,0.001,8000,1.4181893880585785
0.37897000000000003,1.0,0.0335,0.37897000000000003,0.2874066666666667,0.19584333333333334,0.10427999999999998,26.318125,0.13080007652157213,4.1715,0.013487353607673275,1.0,0.001,8000,1.420254945308186
0.386135,0.0,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.18175,0.07149460505525225,5.508875,0.015957662271461358,1.0,0.011625,8000,1.2350673956207985
0.386135,0.01,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.406375,0.0734041658652128,5.526,0.016001289171716587,1.0,0.01325,8000,1.2407083356539845
0.386135,0.02,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.28675,0.07132462025744939,5.473,0.015947277650372092,1.0,0.010375,8000,1.2377133512994547
0.386135,0.03,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.49625,0.07531799978971852,5.480625,0.015979987364556844,1.0,0.01125,8000,1.242944975610558
0.386135,0.04,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.391875,0.07541116116630503,5.470375,0.016396040640668748,1.0,0.01175,8000,1.2403464053642683
0.386135,0.05,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.413125,0.07301565244853109,5.439,0.016265544749354356,1.0,0.010875,8000,1.2408767176117708
0.386135,0.06,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.458125,0.07461091849851316,5.412875,0.01621697499787291,1.0,0.01225,8000,1.24199759871205
0.386135,0.07,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.65975,0.07432509179002875,5.396375,0.016238555778104003,1.0,0.011875,8000,1.2469845512014035
0.386135,0.08,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.591625,0.07495350466058599,5.384375,0.01617151190045378,1.0,0.0095,8000,1.2453059586124802
0.386135,0.09,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.622,0.0728284971611377,5.34825,0.016301793175755024,1.0,0.009875,8000,1.246055196906444
0.386135,0.1,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.61825,0.07450509038481301,5.350875,0.016404194707372095,1.0,0.009875,8000,1.2459627682594687
0.386135,0.11,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.71725,0.07535124438880467,5.335375,0.016488331004206824,1.0,0.010375,8000,1.2483963133462683
0.386135,0.12,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.716625,0.07575293898353024,5.334125,0.01656902236432913,1.0,0.013125,8000,1.2483809927497365
0.386135,0.13,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.988375,0.07823151541209164,5.3255,0.016338477192799288,1.0,0.01025,8000,1.25499193263913
0.386135,0.14,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.893875,0.07676852861961193,5.262,0.016433107006154815,1.0,0.009375,8000,1.2527043991970745
0.386135,0.15,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.907625,0.0766839881375275,5.250375,0.0164818423215569,1.0,0.009625,8000,1.253037991332587
0.386135,0.16,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.043125,0.07780911698915947,5.271875,0.016226799951822277,1.0,0.008625,8000,1.256311757857853
0.386135,0.17,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,17.866,0.07616129639051245,5.24525,0.016526968786642615,1.0,0.011,8000,1.2520273296527862
0.386135,0.18,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.099375,0.07829741382573469,5.203375,0.016698774125786537,1.0,0.007875,8000,1.2576635782538441
0.386135,0.19,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.0825,0.07832889725872706,5.18125,0.016725460302045185,1.0,0.01025,8000,1.2572584737691537
0.386135,0.2,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.00775,0.07699989360472774,5.157,0.016470133064441072,1.0,0.007,8000,1.2554594527624474
0.386135,0.21,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.14175,0.07778291676168357,5.155125,0.016745677248477853,1.0,0.008875,8000,1.2586791779107154
0.386135,0.22,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.262875,0.07883962155881911,5.173875,0.0162111276791423,1.0,0.007,8000,1.261569146601965
0.386135,0.23,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.21125,0.07777425045567293,5.167375,0.016727187480924666,1.0,0.008375,8000,1.2603397563095284
0.386135,0.24,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.34625,0.07891081821804588,5.126875,0.01640806569569854,1.0,0.00775,8000,1.263547307239861
0.386135,0.25,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.330875,0.0776495944885574,5.122625,0.016643749291270996,1.0,0.007,8000,1.2631831959279527
0.386135,0.26,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.45775,0.08000946541820575,5.081875,0.016420037690321965,1.0,0.00725,8000,1.2661787594125407
0.386135,0.27,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.509,0.07960449569256002,5.0995,0.016354919876768636,1.0,0.008,8000,1.2673829554242346
0.386135,0.28,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.558875,0.08108626480230376,5.061125,0.016466480647666943,1.0,0.008625,8000,1.2685516466619258
0.386135,0.29,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.658,0.08143319145522804,5.06175,0.016450522625416228,1.0,0.006375,8000,1.2708650887397785
0.386135,0.3,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.7045,0.08076234604267814,5.047625,0.016647574902689054,1.0,0.009,8000,1.2719461033311623
0.386135,0.31,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.76275,0.08236067456484827,5.0285,0.016600878512775294,1.0,0.008375,8000,1.2732964919480432
0.386135,0.32,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.888125,0.08342872657004308,5.0025,0.016517099338906976,1.0,0.005625,8000,1.2761888482040147
0.386135,0.33,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.693625,0.08050484487705048,5.003125,0.016578940314586434,1.0,0.00775,8000,1.2716935263571125
0.386135,0.34,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.77025,0.07922948650047462,4.9635,0.016433341887476777,1.0,0.008125,8000,1.2734700570058657
0.386135,0.35000000000000003,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.7885,0.08172319624103355,4.947375,0.016522252397143354,1.0,0.0075,8000,1.2738921091198743
0.386135,0.36,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,18.9495,0.08359495937796833,4.942625,0.016385403530367555,1.0,0.006125,8000,1.2775977551956088
0.386135,0.37,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.046,0.08366983823474729,4.948,0.01655981667896886,1.0,0.006375,8000,1.2798037799941036
0.386135,0.38,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.190625,0.08286163403512657,4.934,0.016364641003835008,1.0,0.00725,8000,1.2830891190622622
0.386135,0.39,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.021875,0.08195968053989199,4.930125,0.016465925463955797,1.0,0.007125,8000,1.2792533234331025
0.386135,0.4,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.409875,0.0851516135208695,4.89025,0.016189182449742445,1.0,0.00475,8000,1.2880227385318435
0.386135,0.41000000000000003,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.21175,0.08313417109400885,4.8975,0.016497219115045304,1.0,0.005,8000,1.2835669265861782
0.386135,0.42,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.546625,0.0872067809376201,4.8705,0.016277840451399572,1.0,0.005875,8000,1.2910717811482642
0.386135,0.43,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.411,0.0838936209878636,4.852875,0.016274958174441564,1.0,0.005375,8000,1.2880479095921185
0.386135,0.44,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.54025,0.08673371797874689,4.84125,0.016378593864542292,1.0,0.0045,8000,1.2909301158272743
0.386135,0.45,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.530375,0.08514662156138252,4.828,0.016081529061227926,1.0,0.003625,8000,1.2907105821955438
0.386135,0.46,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.803875,0.0875962564043914,4.813125,0.016131153664933427,1.0,0.00475,8000,1.2967501764464813
0.386135,0.47000000000000003,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.70425,0.0871839886284841,4.791,0.016213736017786178,1.0,0.005,8000,1.2945599090285551
0.386135,0.48,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.727375,0.08666084086159809,4.772875,0.01604309280968721,1.0,0.005875,8000,1.29506930021116
0.386135,0.49,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,19.85675,0.08629142168181889,4.803125,0.016202344546175227,1.0,0.00625,8000,1.2979081679978268
0.386135,0.5,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.123,0.0894693563222352,4.75175,0.016092043419658593,1.0,0.0065,8000,1.3036927271951178
0.386135,0.51,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.170125,0.0899173353778183,4.749875,0.01620406992184769,1.0,0.006,8000,1.3047085896675013
0.386135,0.52,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.144375,0.08964221702583018,4.764375,0.016086153299122517,1.0,0.00425,8000,1.3041537974994322
0.386135,0.53,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.078125,0.09016869736663036,4.719875,0.016065930950742918,1.0,0.005625,8000,1.302723153683426
0.386135,0.54,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.352875,0.0901254173535608,4.721,0.01595173759317555,1.0,0.003625,8000,1.3086257653275477
0.386135,0.55,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.372625,0.09242501554833119,4.6595,0.015750229441691736,1.0,0.00375,8000,1.3090469911781815
0.386135,0.56,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.566375,0.09582652104291783,4.658,0.015973772102243,1.0,0.003625,8000,1.3131577503125058
0.386135,0.5700000000000001,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.472625,0.09206263230651877,4.669,0.016023208726788706,1.0,0.004125,8000,1.3111735314717385
0.386135,0.58,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.7315,0.09215384560699307,4.631625,0.015746717191518482,1.0,0.0035,8000,1.3166307260280234
0.386135,0.59,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.731875,0.09266948770922881,4.618625,0.015535923992111348,1.0,0.002625,8000,1.3166385816563082
0.386135,0.6,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.669875,0.09219791411668599,4.6345,0.015961533919728196,1.0,0.004,8000,1.3153378502618125
0.386135,0.61,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,20.962125,0.0949912586923153,4.602125,0.01576613877708703,1.0,0.00375,8000,1.3214353064125945
0.386135,0.62,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.080875,0.09535881418215704,4.610125,0.0155437450940344,1.0,0.0035,8000,1.3238886330957795
0.386135,0.63,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.09775,0.09642289167486301,4.587,0.015591159691715257,1.0,0.003625,8000,1.3242361418053759
0.386135,0.64,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.40475,0.09668135466691613,4.572,0.015483078366864397,1.0,0.003625,8000,1.3305101597921678
0.386135,0.65,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.25025,0.0971933134773714,4.561875,0.015463305751842711,1.0,0.004125,8000,1.3273640437031216
0.386135,0.66,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.335125,0.09612495529349102,4.551625,0.01550030289528581,1.0,0.002625,8000,1.329095191683318
0.386135,0.67,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.593375,0.09943161453691703,4.544125,0.015554520755599223,1.0,0.003625,8000,1.334320526971752
0.386135,0.68,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.59075,0.09897888743164955,4.518125,0.015480476129290198,1.0,0.003625,8000,1.334267728726267
0.386135,0.6900000000000001,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.860375,0.10278356770488968,4.480625,0.015305672449226638,1.0,0.00275,8000,1.3396576077067226
0.386135,0.7000000000000001,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,21.80225,0.09953818537868299,4.476875,0.015106676694659536,1.0,0.00275,8000,1.3385013152633565
0.386135,0.71,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,22.1445,0.1043166763507667,4.487875,0.015244201233773515,1.0,0.0035,8000,1.3452658788094245
0.386135,0.72,0.0335,0.386135,0.289795,0.19345500000000002,0.097115,22.10525,0.10157478148741832,4.449125,0.015149840147801493,1.0,0.002875,8000,1.3444954309363744
